YEAR,MONTH,AGE,SEX,RACE,EDUC,EMPSTAT,WTFINL,MARST,METRO,DIFFANY
2023,3,32,2,100,73,10,2947.054,3,3,1
2023,3,3,2,100,1,0,5010.7949,9,3,0
2023,3,50,1,651,123,10,3743.3449,1,3,1
2023,3,44,2,651,111,10,3224.9694,1,3,1
2023,3,15,2,651,30,34,4616.7318,6,3,1
2023,3,19,2,651,81,34,3691.6313,6,3,1
2023,3,35,1,100,124,10,3119.3916,1,3,1
2023,3,37,2,100,123,10,2897.7889,1,3,1
2023,3,4,1,100,1,0,4043.3043,9,3,0
2023,3,1,1,100,1,0,4194.4111,9,3,0
2023,3,30,2,100,111,10,2830.8764,6,3,1
2023,3,62,1,200,111,34,3321.9881,1,3,1
2023,3,62,2,200,111,10,3389.9642,1,3,1
2023,3,29,2,651,123,10,3769.1171,1,2,1
2023,3,40,1,100,125,10,3602.4955,1,2,1
2023,3,7,1,651,1,0,3400.8198,9,2,0
2023,3,61,2,100,91,10,3206.8784,4,3,1
2023,3,80,2,100,30,36,2199.2502,5,3,1
2023,3,30,2,100,111,10,2830.8764,1,3,1
2023,3,29,1,100,111,10,3740.9013,1,3,1
2023,3,26,1,200,111,10,4944.2057,6,3,1
2023,3,26,2,651,123,10,3574.1144,6,3,1
2023,3,29,2,651,125,10,3574.1144,6,3,1
2023,3,45,2,100,50,10,3188.5948,1,3,1
2023,3,22,1,100,73,10,3864.9953,1,3,1
2023,3,8,2,100,1,0,3056.2946,9,3,0
2023,3,36,1,100,111,10,3119.3916,1,3,1
2023,3,36,2,100,123,10,2897.7889,1,3,1
2023,3,4,1,100,1,0,4043.3043,9,3,0
2023,3,2,1,100,1,0,4686.387,9,3,0
2023,3,69,1,651,125,10,3076.2794,1,2,1
2023,3,71,2,651,125,36,3131.4884,1,2,1
2023,3,66,1,100,111,36,3456.2116,5,2,1
2023,3,68,2,100,73,10,2551.329,5,3,1
2023,3,46,1,100,73,21,3692.2492,3,3,1
2023,3,21,1,100,73,10,3459.2602,6,3,1
2023,3,42,2,100,60,21,2734.814,6,3,1
2023,3,20,2,801,73,10,4074.7713,6,3,1
2023,3,29,1,100,124,10,3945.0038,6,2,1
2023,3,28,1,100,124,10,3672.0414,6,2,1
2023,3,41,1,100,111,10,3416.1133,1,3,1
2023,3,42,2,100,111,10,2734.814,1,3,1
2023,3,31,2,100,81,34,2830.8764,6,3,1
2023,3,9,1,100,1,0,3953.6083,9,3,0
2023,3,3,2,100,1,0,2922.1134,9,3,0
2023,3,33,1,100,81,32,3769.1866,6,3,1
2023,3,67,2,100,111,36,2551.329,4,3,1
2023,3,56,2,200,81,32,3389.9642,6,3,2
2023,3,69,1,100,111,36,3277.3977,1,3,2
2023,3,62,2,100,111,36,3206.8784,1,3,1
2023,3,73,2,100,73,36,2391.9985,4,3,1
2023,3,33,1,100,111,10,3769.1866,6,3,1
2023,3,24,2,100,111,10,3731.8851,6,3,1
2023,3,65,2,200,123,12,2604.5784,5,2,1
2023,3,9,2,200,1,0,5139.0841,9,2,0
2023,3,35,2,100,123,10,3055.8914,1,2,1
2023,3,35,1,100,123,10,3289.5847,1,2,1
2023,3,53,1,100,111,32,3737.4627,6,3,1
2023,3,58,1,100,111,10,3203.7307,1,3,1
2023,3,57,2,100,111,10,2626.5083,1,3,1
2023,3,58,1,100,123,10,3378.5253,1,2,1
2023,3,57,2,100,111,10,2769.8098,1,2,1
2023,3,55,2,100,111,10,2480.8269,2,2,1
2023,3,21,1,100,81,21,3650.6202,6,2,1
2023,3,68,2,100,92,10,2551.329,1,3,2
2023,3,70,1,100,111,10,2857.9852,1,3,1
2023,3,46,1,100,73,10,3692.2492,1,3,1
2023,3,44,2,100,123,10,2734.814,1,3,1
2023,3,5,2,100,1,0,3079.8152,9,3,0
2023,3,31,1,651,123,10,3309.5469,6,2,1
2023,3,54,2,100,92,10,2800.8504,1,3,1
2023,3,57,1,100,91,32,3203.7307,1,3,2
2023,3,65,2,100,111,21,2551.329,4,3,1
2023,3,54,1,100,123,10,3543.8387,1,2,1
2023,3,59,1,100,124,10,3378.5253,1,2,1
2023,3,33,1,100,111,10,3769.1866,1,3,1
2023,3,30,2,100,111,10,2830.8764,1,3,1
2023,3,0,1,100,1,0,4393.4321,9,3,0
2023,3,32,2,100,123,10,2830.8764,1,3,1
2023,3,34,1,100,123,10,3769.1866,1,3,1
2023,3,0,2,100,1,0,3277.5537,9,3,0
2023,3,60,2,200,111,10,3389.9642,1,3,1
2023,3,60,1,200,111,10,3321.9881,1,3,1
2023,3,27,1,200,111,10,4944.2057,6,3,1
2023,3,22,2,200,81,21,4064.1347,6,3,1
2023,3,20,1,200,81,10,4682.749,6,3,1
2023,3,54,2,100,123,10,2800.8504,6,3,1
2023,3,57,2,100,123,10,2626.5083,6,3,1
2023,3,59,2,100,123,10,2626.5083,5,3,1
2023,3,80,1,100,123,36,2587.4716,5,3,1
2023,3,23,2,100,111,34,3731.8851,6,3,1
2023,3,47,1,100,81,10,3692.2492,1,3,1
2023,3,44,2,100,111,10,2734.814,1,3,1
2023,3,23,2,100,111,10,3731.8851,6,3,1
2023,3,22,1,100,92,34,3864.9953,6,3,1
2023,3,68,1,100,81,36,3837.575,1,3,2
2023,3,60,2,100,81,34,3206.8784,1,3,2
2023,3,38,1,100,73,34,3561.4615,6,3,1
2023,3,24,2,100,81,34,3194.5023,6,3,2
2023,3,23,2,100,73,10,3731.8851,6,3,1
2023,3,35,1,100,125,10,3289.5847,6,2,1
2023,3,80,2,100,73,36,2077.267,6,3,1
2023,3,57,2,100,30,32,2480.8269,1,3,2
2023,3,56,1,100,2,10,3026.0331,1,3,1
2023,3,62,2,100,92,10,3029.0063,4,3,1
2023,3,32,2,100,73,10,2673.8595,6,3,1
2023,3,22,1,100,81,12,3650.6202,6,3,1
2023,3,58,1,100,81,32,3026.0331,5,3,1
2023,3,44,1,200,111,36,4278.8567,1,3,1
2023,3,47,2,200,92,10,3321.6963,1,3,1
2023,3,77,2,100,81,36,2077.267,4,3,2
2023,3,47,2,100,111,10,3011.7368,6,3,1
2023,3,77,2,100,73,36,2077.267,5,3,1
2023,3,49,2,100,111,10,3011.7368,1,3,1
2023,3,55,1,100,73,10,3026.0331,1,3,1
2023,3,28,1,100,111,10,3533.4092,6,3,1
2023,3,30,2,100,123,10,2673.8595,6,3,1
2023,3,34,1,200,123,10,5144.2726,1,3,1
2023,3,32,2,200,123,10,3519.7413,1,3,1
2023,3,8,2,200,1,0,4602.9073,9,3,0
2023,3,29,1,100,91,10,3533.4092,1,3,1
2023,3,34,2,100,111,32,2673.8595,1,3,2
2023,3,68,2,100,92,36,2409.8175,4,3,1
2023,3,31,1,100,73,32,3560.1256,6,3,2
2023,3,33,1,100,73,10,3560.1256,6,3,1
2023,3,35,2,100,91,10,2737.0607,6,3,1
2023,3,69,2,100,111,36,2416.7509,4,3,1
2023,3,67,1,100,111,10,3104.5208,1,3,1
2023,3,67,2,100,91,36,2416.7509,1,3,1
2023,3,67,1,100,111,36,3104.5208,5,3,1
2023,3,85,2,100,111,36,2083.2436,1,3,1
2023,3,85,1,100,73,36,2450.987,1,3,2
2023,3,52,1,100,73,21,3183.2312,6,3,1
2023,3,54,2,100,73,34,2653.1105,6,3,1
2023,3,16,1,100,40,34,3276.0075,6,3,1
2023,3,30,2,100,73,10,2791.6021,6,2,1
2023,3,6,2,100,1,0,2233.5976,9,2,0
2023,3,66,1,100,73,10,3095.6142,1,3,1
2023,3,65,2,100,73,10,2409.8175,1,3,1
2023,3,46,2,100,81,10,2500.6436,1,3,1
2023,3,80,2,100,50,36,3237.0244,1,3,1
2023,3,76,1,100,50,36,3629.3422,1,3,1
2023,3,49,1,100,73,10,2791.8364,1,3,1
2023,3,17,1,100,50,34,3061.688,6,3,1
2023,3,47,2,100,92,34,3020.402,4,2,1
2023,3,15,1,801,30,34,4024.8979,6,2,1
2023,3,85,1,100,73,36,2450.987,1,3,1
2023,3,85,2,100,30,36,2083.2436,1,3,1
2023,3,85,2,100,73,36,2083.2436,1,2,2
2023,3,85,1,100,73,36,2450.987,1,2,2
2023,3,31,1,651,73,10,2972.7801,1,3,1
2023,3,28,2,651,73,34,3385.5862,1,3,1
2023,3,7,2,651,1,0,2467.7362,9,3,0
2023,3,4,1,651,1,0,4318.2444,9,3,0
2023,3,54,1,100,125,10,3174.0989,1,3,1
2023,3,51,2,100,125,10,2645.499,1,3,1
2023,3,67,1,100,73,10,3104.5208,1,2,1
2023,3,66,2,100,92,10,2416.7509,1,2,1
2023,3,60,1,200,2,34,3146.7591,2,2,1
2023,3,19,2,200,60,10,3550.1518,2,2,1
2023,3,20,1,200,73,10,4435.7422,6,2,1
2023,3,62,1,651,10,36,3742.5488,1,3,1
2023,3,64,2,651,10,36,3680.5559,1,3,2
2023,3,38,1,651,73,34,3109.2254,6,3,2
2023,3,34,2,651,73,10,3047.9654,6,3,1
2023,3,30,1,651,73,10,2964.2515,6,3,1
2023,3,35,1,651,73,32,3109.2254,6,3,2
2023,3,76,2,100,91,36,2077.267,5,3,1
2023,3,52,1,100,73,10,3174.0989,6,3,1
2023,3,36,2,100,81,32,2744.9356,6,2,2
2023,3,7,2,100,1,0,3754.104,9,2,0
2023,3,24,1,801,73,10,6506.7875,6,3,1
2023,3,41,1,100,71,10,3226.6358,1,3,1
2023,3,39,2,100,73,34,2737.0607,1,3,1
2023,3,13,2,100,1,0,3280.8211,9,3,0
2023,3,9,2,100,1,0,2825.1886,9,3,0
2023,3,3,2,100,1,0,2760.036,9,3,0
2023,3,33,1,100,91,10,3560.1256,1,3,1
2023,3,34,2,651,81,10,3047.9654,1,3,1
2023,3,12,1,803,1,0,3982.9051,9,3,0
2023,3,8,1,803,1,0,4763.9729,9,3,0
2023,3,7,2,803,1,0,2488.649,9,3,0
2023,3,46,2,100,73,10,3011.7368,1,3,1
2023,3,46,1,200,81,10,4180.6289,1,3,1
2023,3,24,2,100,81,10,3017.3167,6,3,1
2023,3,22,2,100,81,32,3017.3167,6,3,2
2023,3,74,2,100,73,36,2259.3244,4,3,1
2023,3,52,2,100,73,10,3919.0549,1,1,1
2023,3,49,1,100,73,10,3431.0289,1,1,1
2023,3,71,2,100,73,36,3333.3177,1,4,1
2023,3,72,1,100,73,36,3313.4786,1,4,1
2023,3,38,1,100,81,10,3428.6343,1,1,1
2023,3,30,2,100,81,10,5461.9671,1,1,1
2023,3,13,1,100,1,0,3415.4344,9,1,0
2023,3,11,2,100,1,0,4847.2453,9,1,0
2023,3,11,2,100,1,0,4847.2453,9,1,0
2023,3,9,1,100,1,0,3731.1401,9,1,0
2023,3,8,1,100,1,0,3595.8848,9,1,0
2023,3,3,2,100,1,0,5357.5311,9,1,0
2023,3,32,1,100,73,10,4159.82,4,1,1
2023,3,80,2,100,111,10,3286.9382,5,1,1
2023,3,61,1,100,81,32,4307.3052,4,4,2
2023,3,49,2,200,123,10,4989.0108,4,4,1
2023,3,79,1,100,73,36,3012.1418,2,1,1
2023,3,50,1,100,123,10,3912.0337,1,1,1
2023,3,50,2,100,123,10,3919.0549,1,1,1
2023,3,22,2,100,111,10,7229.8963,6,1,1
2023,3,46,1,100,111,10,4565.1571,4,1,1
2023,3,60,2,100,73,36,4468.8758,4,1,1
2023,3,30,1,100,111,10,4443.2425,6,1,1
2023,3,38,1,100,73,10,3442.6811,6,1,1
2023,3,37,2,100,73,10,5613.9759,6,1,1
2023,3,6,1,100,1,0,3982.3526,9,1,0
2023,3,49,1,100,81,21,4298.2417,6,1,1
2023,3,70,2,100,73,36,3346.974,5,1,2
2023,3,69,1,100,73,12,3815.3025,1,1,1
2023,3,64,2,100,73,12,3214.9069,1,1,1
2023,3,53,2,100,111,10,3919.0549,1,1,1
2023,3,20,1,100,73,34,4265.5582,6,1,1
2023,3,70,1,100,73,36,3327.0536,1,1,1
2023,3,70,1,100,92,36,3327.0536,5,1,2
2023,3,63,2,100,73,34,3214.9069,1,1,1
2023,3,69,1,100,91,32,3815.3025,1,1,2
2023,3,65,2,100,73,36,3555.3492,1,1,1
2023,3,71,1,100,73,36,3313.4786,1,1,1
2023,3,59,2,100,81,34,3675.1088,1,1,1
2023,3,55,1,100,81,10,3729.5448,1,1,1
2023,3,69,1,100,73,36,3815.3025,1,1,2
2023,3,67,2,802,73,36,3786.4397,1,1,2
2023,3,30,2,200,125,12,8114.8252,6,1,1
2023,3,47,2,100,73,10,4461.6013,1,1,1
2023,3,43,1,100,111,10,3770.1547,1,1,1
2023,3,26,1,100,73,32,4128.6033,6,1,2
2023,3,56,1,100,81,10,3729.5448,4,1,1
2023,3,41,1,100,73,10,3754.7717,1,3,1
2023,3,44,2,100,81,10,5276.6218,1,3,1
2023,3,17,1,100,60,34,3801.2877,6,3,1
2023,3,32,1,100,92,10,4418.1397,6,2,1
2023,3,28,2,100,111,34,6710.9735,6,2,1
2023,3,21,2,100,111,10,7678.8639,6,2,2
2023,3,85,2,100,73,36,3064.7174,1,3,1
2023,3,85,1,100,73,36,2999.8517,1,3,1
2023,3,70,1,100,81,36,3313.4786,1,4,1
2023,3,69,2,100,123,36,3555.3492,1,4,1
2023,3,69,1,100,92,36,4052.228,5,4,2
2023,3,65,2,100,81,36,3791.6025,5,4,1
2023,3,68,2,100,81,36,3906.6138,4,2,1
2023,3,85,2,100,73,36,3286.9382,5,3,2
2023,3,64,2,100,73,36,3433.9493,1,3,2
2023,3,67,1,100,73,36,4075.2518,1,3,1
2023,3,73,1,200,73,36,4560.7859,5,2,1
2023,3,66,2,100,73,10,3813.1455,5,3,1
2023,3,40,1,100,73,12,4027.0279,6,3,1
2023,3,69,2,100,81,36,3813.1455,2,3,1
2023,3,63,1,100,123,36,4394.4242,1,2,1
2023,3,58,2,100,111,36,4021.7289,1,2,1
2023,3,38,2,100,91,10,5996.4748,1,3,1
2023,3,38,1,100,111,10,3677.2425,1,3,1
2023,3,4,2,100,1,0,4757.5209,9,3,0
2023,3,1,2,100,1,0,5333.2825,9,3,0
2023,3,45,1,100,123,10,4591.0953,6,3,1
2023,3,48,2,100,123,10,4765.5851,4,3,1
2023,3,35,2,100,73,10,5996.4748,1,3,1
2023,3,41,1,100,111,10,4027.0279,1,3,1
2023,3,11,2,100,1,0,5018.8787,9,3,0
2023,3,9,2,100,1,0,5678.1793,9,3,0
2023,3,61,2,100,111,10,4792.9113,1,3,1
2023,3,63,1,200,73,10,5256.4901,1,3,1
2023,3,85,2,100,111,36,3286.9382,5,3,2
2023,3,57,2,100,73,10,3925.5063,4,3,1
2023,3,22,1,100,81,21,4556.1849,6,3,1
2023,3,69,1,100,81,10,4075.2518,1,3,1
2023,3,67,2,100,73,36,3813.1455,1,3,1
2023,3,57,2,651,123,10,5966.6387,1,2,1
2023,3,59,1,651,123,10,5047.6845,1,2,1
2023,3,53,2,100,111,10,4186.0732,5,3,1
2023,3,20,1,100,73,10,4556.1849,6,3,1
2023,3,19,1,100,71,34,4076.9168,6,3,1
2023,3,75,2,200,91,36,5257.6793,5,3,1
2023,3,37,1,100,123,10,3677.2425,4,3,1
2023,3,34,2,200,73,10,8313.737,6,2,2
2023,3,37,1,200,73,10,9138.9454,6,2,1
2023,3,5,1,200,1,0,11451.8653,9,2,0
2023,3,85,2,100,123,36,3367.5081,5,2,1
2023,3,85,2,100,111,36,3367.5081,5,2,2
2023,3,65,1,100,73,36,4075.2518,1,3,1
2023,3,62,2,100,73,36,4792.9113,1,3,1
2023,3,71,1,100,60,36,3553.7369,1,3,2
2023,3,62,2,100,71,36,4792.9113,1,3,1
2023,3,33,1,100,40,32,4443.2425,6,3,2
2023,3,38,1,651,123,10,3880.4929,6,3,1
2023,3,52,2,100,92,10,4186.0732,6,3,1
2023,3,32,1,100,81,10,4443.2425,6,3,1
2023,3,30,2,100,92,10,5858.011,6,3,1
2023,3,37,2,100,92,10,5996.4748,6,3,1
2023,3,39,1,100,73,10,3677.2425,6,3,1
2023,3,12,1,100,1,0,3536.3696,9,3,0
2023,3,6,1,100,1,0,4106.5374,9,3,0
2023,3,31,1,100,111,10,4443.2425,6,3,1
2023,3,59,2,100,73,10,4095.4063,4,2,1
2023,3,64,2,200,92,32,7393.3297,6,2,2
2023,3,67,1,200,73,32,4560.7859,6,2,1
2023,3,59,1,200,73,10,5385.3379,2,2,1
2023,3,64,1,100,73,32,4289.2846,1,3,1
2023,3,52,2,100,73,10,4186.0732,1,3,1
2023,3,19,1,100,71,34,4076.9168,6,3,1
2023,3,35,2,100,111,10,5996.4748,1,3,1
2023,3,35,1,100,92,10,3677.2425,1,3,1
2023,3,1,1,100,1,0,4098.5535,9,3,0
2023,3,75,1,100,123,36,3296.2337,5,2,1
2023,3,74,1,100,123,36,3640.8466,5,2,1
2023,3,55,2,802,111,10,4651.1579,4,3,1
2023,3,37,1,100,73,10,4198.3692,4,3,1
2023,3,21,1,200,73,10,8027.5073,6,2,1
2023,3,85,2,200,73,10,5386.5563,5,2,1
2023,3,57,2,100,81,34,3925.5063,1,3,1
2023,3,63,1,100,81,10,4289.2846,1,3,1
2023,3,59,1,100,73,10,3983.6511,4,3,1
2023,3,48,2,100,73,10,4765.5851,1,3,1
2023,3,54,1,100,73,32,4178.5737,1,3,1
2023,3,18,1,100,71,34,4076.9168,6,3,1
2023,3,67,1,100,123,36,4175.1449,1,2,1
2023,3,67,2,100,91,36,3906.6138,1,2,1
2023,3,49,1,100,73,10,4591.0953,1,3,1
2023,3,40,2,100,91,10,5659.2265,1,3,1
2023,3,41,1,100,40,10,4027.0279,6,3,1
2023,3,11,2,100,1,0,5018.8787,9,3,0
2023,3,30,2,100,81,10,6247.906,6,2,1
2023,3,61,1,100,73,32,4497.7664,5,2,2
2023,3,22,1,100,81,10,4177.8488,6,2,1
2023,3,2,1,100,1,0,4079.9691,9,2,0
2023,3,64,2,100,81,32,3433.9493,4,3,1
2023,3,70,1,100,73,10,3640.8466,5,2,1
2023,3,39,2,200,81,10,6103.623,1,2,1
2023,3,42,1,200,123,10,7765.8659,1,2,1
2023,3,18,1,200,60,34,7827.1581,6,2,1
2023,3,16,1,200,50,34,7827.1581,6,2,1
2023,3,11,2,200,1,0,18338.7328,9,2,0
2023,3,72,2,100,81,36,3575.0145,4,3,2
2023,3,52,1,100,111,10,4280.9995,1,2,1
2023,3,51,2,100,123,10,4288.6828,1,2,1
2023,3,15,1,100,40,34,3380.0149,6,2,1
2023,3,54,2,100,81,10,4186.0732,6,3,1
2023,3,28,1,100,125,10,4409.8988,6,3,1
2023,3,29,1,100,125,10,4409.8988,6,3,1
2023,3,34,2,100,111,10,5858.011,1,3,1
2023,3,61,1,100,111,34,4619.6253,1,3,1
2023,3,5,2,100,1,0,5846.6081,9,3,0
2023,3,42,1,200,81,10,7765.8659,6,2,1
2023,3,9,1,200,1,0,5985.3054,9,2,0
2023,3,46,2,100,123,10,4765.5851,1,3,1
2023,3,46,1,100,73,32,4591.0953,1,3,2
2023,3,11,1,100,1,0,3885.0543,9,3,0
2023,3,39,2,100,73,10,5996.4748,1,3,1
2023,3,42,1,100,73,10,4027.0279,1,3,1
2023,3,11,1,100,1,0,3885.0543,9,3,0
2023,3,14,1,100,1,0,3766.6046,9,3,0
2023,3,80,2,100,73,34,3024.2231,1,3,1
2023,3,80,1,100,111,36,2960.2144,1,3,2
2023,3,61,1,100,81,36,4250.3924,4,3,1
2023,3,58,1,100,91,10,3665.2498,1,3,1
2023,3,64,2,100,111,10,3159.484,1,3,1
2023,3,16,2,100,50,34,6039.0646,6,3,1
2023,3,47,2,100,111,10,4384.6861,1,3,1
2023,3,43,1,100,81,32,3705.1596,1,3,2
2023,3,10,2,100,1,0,4617.7347,9,3,0
2023,3,27,1,100,71,10,4057.4288,6,3,1
2023,3,31,1,100,111,10,4088.1074,1,3,1
2023,3,26,2,801,81,34,8435.7837,1,3,1
2023,3,6,1,100,1,0,3778.3141,9,3,0
2023,3,5,1,100,1,0,3602.5106,9,3,0
2023,3,4,1,100,1,0,3635.1163,9,3,0
2023,3,41,2,100,73,10,5206.9014,1,3,1
2023,3,54,1,100,81,32,3844.5928,1,3,2
2023,3,14,1,100,1,0,3465.5511,9,3,0
2023,3,8,2,100,1,0,5338.2243,9,3,0
2023,3,46,1,100,73,32,4224.1427,6,3,1
2023,3,28,1,801,73,10,5491.1872,6,3,1
2023,3,28,2,100,73,10,6209.6679,6,3,1
2023,3,51,2,100,73,10,3851.4929,1,3,1
2023,3,52,1,100,81,10,3844.5928,1,3,2
2023,3,62,1,100,73,36,4250.3924,1,3,1
2023,3,62,2,100,73,36,4409.8282,1,3,1
2023,3,78,2,100,81,36,3024.2231,1,3,1
2023,3,80,1,100,111,36,2960.2144,1,3,2
2023,3,72,2,100,92,36,3289.2743,1,3,1
2023,3,73,1,100,73,36,3269.6973,1,3,1
2023,3,85,2,100,111,10,3268.3682,6,2,2
2023,3,55,2,100,111,12,3611.7523,1,3,1
2023,3,56,1,100,111,10,3665.2498,1,3,1
2023,3,23,1,100,81,34,4192.0227,6,3,1
2023,3,41,1,100,111,10,4004.2766,6,2,1
2023,3,47,2,100,91,10,4384.6861,6,3,1
2023,3,57,1,100,81,21,3665.2498,4,3,1
2023,3,63,2,100,123,10,3159.484,1,3,1
2023,3,69,1,100,125,36,3749.5291,1,3,1
2023,3,29,2,100,111,21,6710.9735,4,2,2
2023,3,68,1,100,81,10,3749.5291,1,3,1
2023,3,49,2,100,73,10,4384.6861,1,3,1
2023,3,18,1,100,73,34,3751.061,6,3,1
2023,3,55,2,100,92,12,3660.1136,1,4,1
2023,3,55,1,100,81,1,0.0,1,4,0
2023,3,25,1,100,81,10,4128.6033,1,4,1
2023,3,24,2,100,111,10,7229.8963,1,4,1
2023,3,55,2,100,123,10,3611.7523,1,3,1
2023,3,55,1,100,111,10,3665.2498,1,3,2
2023,3,23,1,100,92,10,4192.0227,6,3,2
2023,3,49,1,100,81,10,4224.1427,1,3,1
2023,3,50,2,100,81,10,3851.4929,1,3,1
2023,3,57,2,100,91,10,3903.3285,4,2,1
2023,3,28,1,100,73,34,4384.9844,6,2,1
2023,3,55,1,100,111,10,3665.2498,1,3,1
2023,3,54,2,100,123,10,3851.4929,1,3,1
2023,3,52,2,100,81,10,3851.4929,6,3,1
2023,3,60,1,200,73,10,5226.7928,6,2,1
2023,3,63,2,100,92,10,3159.484,4,3,1
2023,3,39,1,100,81,10,3656.4674,6,4,1
2023,3,52,1,100,81,10,3896.0719,4,4,1
2023,3,85,2,100,50,32,3064.7174,5,4,2
2023,3,74,1,100,81,36,3313.4786,1,4,1
2023,3,73,2,100,81,36,3333.3177,1,4,1
2023,3,31,2,100,111,34,5461.9671,1,4,1
2023,3,39,1,100,81,10,3428.6343,1,4,1
2023,3,3,1,100,1,0,4796.825,9,4,0
2023,3,48,1,100,73,21,4280.704,6,4,1
2023,3,52,2,100,50,21,3211.128,5,4,1
2023,3,26,1,100,73,10,4111.7577,1,4,1
2023,3,27,2,100,91,10,6292.8153,1,4,1
2023,3,23,1,100,111,10,4530.4441,6,4,1
2023,3,29,2,100,111,10,6710.9735,1,4,2
2023,3,26,1,100,123,10,4384.9844,1,4,1
2023,3,66,2,100,124,10,3392.3376,6,4,1
2023,3,58,1,100,125,10,3441.3479,1,1,2
2023,3,58,2,651,111,36,5237.3807,1,1,1
2023,3,85,1,100,73,36,2745.9417,5,4,2
2023,3,75,2,100,73,36,2955.9226,5,1,2
2023,3,36,2,100,111,10,4080.5092,6,4,1
2023,3,32,1,100,91,10,4687.5027,6,4,1
2023,3,11,2,100,1,0,3303.6276,9,4,0
2023,3,2,2,100,1,0,3616.6046,9,4,0
2023,3,73,1,100,92,36,3037.0136,4,4,1
2023,3,20,2,100,92,10,5248.1332,1,4,1
2023,3,21,1,100,73,10,4800.338,1,4,1
2023,3,42,1,100,111,10,4294.4937,6,1,1
2023,3,69,2,100,81,36,3429.1374,6,1,1
2023,3,69,2,100,91,10,3429.1374,1,1,1
2023,3,70,1,100,91,36,3069.9588,1,1,1
2023,3,75,2,100,111,36,2920.3587,1,4,1
2023,3,80,1,100,123,36,2745.9417,1,4,1
2023,3,73,1,100,81,10,3069.9588,4,1,2
2023,3,46,2,100,111,10,4239.6687,1,4,1
2023,3,46,1,100,92,10,3923.5371,1,4,1
2023,3,18,2,100,81,34,4466.4835,6,4,1
2023,3,17,2,100,50,34,4466.4835,6,4,1
2023,3,85,2,100,92,36,2924.2011,5,1,1
2023,3,48,1,100,111,10,3923.5371,6,1,1
2023,3,80,1,100,73,36,2749.5546,5,1,1
2023,3,50,1,100,111,10,3570.9973,1,1,1
2023,3,47,2,100,123,10,4239.6687,1,1,1
2023,3,19,1,100,81,34,4301.0388,6,1,1
2023,3,18,1,100,60,34,4301.0388,6,1,1
2023,3,16,1,100,50,34,4301.0388,6,1,1
2023,3,55,1,100,73,10,3399.9436,6,4,1
2023,3,55,2,100,73,10,3487.7097,6,4,1
2023,3,69,2,100,123,36,3387.88,1,4,1
2023,3,56,1,100,92,10,3399.9436,1,4,1
2023,3,78,2,100,73,36,2955.9226,5,1,2
2023,3,65,1,100,73,36,3520.4787,1,1,1
2023,3,64,2,100,111,36,3088.1287,1,1,1
2023,3,47,1,100,123,10,3966.0993,1,1,1
2023,3,47,2,100,111,10,4285.6603,1,1,1
2023,3,11,2,100,1,0,3203.9083,9,1,0
2023,3,70,1,100,81,36,3069.9588,1,1,1
2023,3,58,2,100,91,36,3530.1827,1,1,1
2023,3,31,2,100,111,10,4029.5296,1,1,1
2023,3,31,1,100,92,10,4738.3523,1,1,1
2023,3,7,2,100,1,0,4802.7899,9,1,0
2023,3,5,1,100,1,0,6174.3907,9,1,0
2023,3,3,2,100,1,0,3541.1945,9,1,0
2023,3,47,2,100,20,34,3548.173,1,1,1
2023,3,40,1,100,20,10,5988.0897,1,1,1
2023,3,7,2,100,1,0,3502.4781,9,1,0
2023,3,5,2,100,1,0,3193.9161,9,1,0
2023,3,5,1,100,1,0,6192.116,9,1,0
2023,3,26,2,100,73,10,3781.0656,3,1,1
2023,3,11,1,100,1,0,7055.3655,9,1,0
2023,3,52,1,100,10,10,4014.6663,6,1,1
2023,3,31,2,100,40,34,4194.8993,6,1,1
2023,3,85,1,100,73,36,2745.9417,1,4,2
2023,3,85,2,100,91,36,2920.3587,1,4,2
2023,3,54,1,100,91,10,3566.305,1,4,1
2023,3,64,2,100,73,10,3050.9742,1,4,1
2023,3,36,2,100,73,10,4075.1474,6,4,1
2023,3,14,2,100,1,0,4466.0362,9,4,0
2023,3,60,1,100,91,10,3990.7455,4,1,2
2023,3,54,1,100,111,10,4241.3332,1,2,1
2023,3,54,2,100,111,10,4423.1878,1,2,1
2023,3,85,1,100,92,36,2779.3815,5,3,1
2023,3,43,1,100,91,10,4248.4073,4,3,1
2023,3,43,2,100,123,10,3851.0169,4,3,1
2023,3,73,1,100,91,36,3037.0136,1,3,2
2023,3,64,2,100,123,36,3054.9884,1,3,2
2023,3,61,1,100,123,32,3947.9188,1,3,1
2023,3,60,2,100,111,36,4263.9793,1,3,2
2023,3,22,2,100,81,34,5255.0383,6,3,1
2023,3,67,2,100,92,36,4029.1361,4,2,2
2023,3,31,1,100,92,10,4687.5027,6,3,1
2023,3,63,1,100,81,36,3665.6106,1,3,1
2023,3,65,2,100,81,36,3392.3376,1,3,1
2023,3,67,1,100,81,10,3482.6987,5,3,1
2023,3,32,1,100,111,10,4687.5027,1,3,1
2023,3,34,2,100,111,10,3986.2867,1,3,1
2023,3,1,1,100,1,0,6664.2721,9,3,0
2023,3,32,2,100,81,10,4734.5793,6,2,2
2023,3,60,2,100,92,10,5064.3995,4,2,2
2023,3,34,1,100,111,10,4687.5027,6,3,1
2023,3,78,1,100,124,36,3265.692,1,2,1
2023,3,76,2,100,111,36,3473.1225,1,2,1
